"Date","AirTemp_C","Shortwave_Wm2","Windspeed_ms","Inflow_cms","WaterTemp_C","SRP_ugL","DIN_ugL","LightAttenuation_Kd","Chla_ugL","Flag_AirTemp_C","Flag_Shortwave_Wm2","Flag_Windspeed_ms","Flag_Inflow_cms","Flag_WaterTemp_C","Flag_SRP_ugL","Flag_DIN_ugL","Flag_LightAttenuation_Kd","Flag_Chla_ugL"
2018-12-31,9.305,0.329,1.486,0.124890924392045,5.9325,7.63597915016617,16.3473690676775,0.723391101029692,9.73,0,0,0,0,0,1,1,1,0
2019-01-01,14.415,1.1125,2.0005,0.124522235666455,6.46,7.64517863188822,15.7260604767012,0.7220199019647,10.225,0,0,0,0,0,1,1,1,0
2019-01-02,6.603,1.243,1.8095,0.122325754704659,6.544,7.64226779110449,16.2089558183106,0.721037874659023,9.0050005,0,0,0,0,0,1,1,1,0
2019-01-03,8.93,1.554,2.188,0.123055309549992,6.4225,7.63221208303307,16.1121909633675,0.719699941858514,9.325,0,0,0,0,0,1,1,1,0
2019-01-04,6.6135,0.866,1.109,0.123055309549993,6.309,7.62190944749519,16.0229946787394,0.718421946681931,11.255,0,0,0,0,0,1,1,1,0
2019-01-05,8.62,2.2015,2.2735,0.12232575470466,6.356,7.6040271301452,16.084351130377,0.71688822435904,9.91,0,0,0,0,0,1,1,1,0
2019-01-06,9.05,2.023,2.227,0.120513565912437,6.266,7.58797761502672,15.7634983688282,0.715928441723868,9.18,0,0,0,0,0,1,1,1,0
2019-01-07,5.0095,1.1255,1.925,0.12015268586276,6.1155,7.56739466973622,15.372826812518,0.71497190148262,7.585,0,0,0,0,0,1,1,1,0
2019-01-08,15.082876,0.9605,1.691,0.119433517803746,5.997,7.54497494377622,15.0109398910243,0.714099904854359,6.995,0,0,0,0,0,1,1,1,0
2019-01-09,7.5005,1.861,2.673,0.120152685862761,5.966,7.51334727508232,14.1465203186679,0.713291890562588,7,0,0,0,0,0,1,1,1,0
2019-01-10,-2.735,2.54,4.6355,0.126742212228642,5.501,7.47361854197597,13.8968248586702,0.712315698862367,7.25,0,0,0,0,0,1,1,1,0
2019-01-11,0.8945,2.305,2.636,0.122325754704658,4.521,7.4322969118157,14.1337232412651,0.7113497894657,6.56,0,0,0,0,0,1,1,1,0
2019-01-12,0.4595,1.187,1.0395,0.119433517803745,4.236,7.42951909036798,13.1694681857543,0.71115882838994,6.99,0,0,0,0,0,1,1,1,0
2019-01-13,1.51,1.369,0,0.119433517803746,3.632,7.41691565001727,12.5068718091605,0.710796821745334,8.79,0,0,0,0,0,1,1,1,0
2019-01-14,3.6245,1.27,0,0.113773112751045,3.436,7.25240895548144,14.533555408778,0.708602842429345,8.595,0,0,0,0,0,1,1,1,0
