"datetime","depth","variable","observation"
2019-05-29,2,"temperature",21.5923579861111
2019-05-29,3,"temperature",16.3742705555556
2019-05-29,4,"temperature",12.4909077083333
2019-05-29,5,"temperature",10.4717388888889
2019-05-29,6,"temperature",9.466465875
2019-05-29,7,"temperature",9.03132377083333
2019-05-29,8,"temperature",8.81708377083333
2019-05-29,9,"temperature",8.68258686805556
2019-05-30,0.1,"temperature",25.1553880555556
2019-05-30,1,"temperature",24.7907263194444
2019-05-30,1.6,"temperature",24.3576923076923
2019-05-30,2,"temperature",21.9361373611111
2019-05-30,3,"temperature",16.4971968055556
2019-05-30,4,"temperature",12.5860608333333
2019-05-30,5,"temperature",10.5163320138889
2019-05-30,6,"temperature",9.47649144444444
2019-05-30,7,"temperature",9.04579102777778
2019-05-30,8,"temperature",8.83030102777778
2019-05-30,9,"temperature",8.711050875
2019-05-31,0.1,"temperature",25.3848645138889
2019-05-31,1,"temperature",25.0181830555556
2019-05-31,1.6,"temperature",24.7679791666667
2019-05-31,2,"temperature",22.008025625
2019-05-31,3,"temperature",16.7033540972222
2019-05-31,4,"temperature",12.7490693055556
2019-05-31,5,"temperature",10.6049228472222
2019-05-31,6,"temperature",9.51546840972222
2019-05-31,7,"temperature",9.07691683333333
2019-05-31,8,"temperature",8.84833461111111
2019-05-31,9,"temperature",8.72069479861111
2019-06-01,0.1,"temperature",24.8582540972222
2019-06-01,1,"temperature",24.2012007638889
2019-06-01,1.6,"temperature",24.2181527777778
2019-06-01,2,"temperature",22.7714963888889
2019-06-01,3,"temperature",16.7365711805556
2019-06-01,4,"temperature",12.7791330555556
2019-06-01,5,"temperature",10.65729375
2019-06-01,6,"temperature",9.56468199305556
2019-06-01,7,"temperature",9.10769697916667
2019-06-01,8,"temperature",8.88695123611111
2019-06-01,9,"temperature",8.73731334027778
2019-06-02,0.1,"temperature",24.5472038194444
2019-06-02,1,"temperature",23.93308125
2019-06-02,1.6,"temperature",23.7962097902098
2019-06-02,2,"temperature",22.4572244444444
2019-06-02,3,"temperature",16.9229191666667
2019-06-02,4,"temperature",12.847371875
2019-06-02,5,"temperature",10.6692977777778
2019-06-02,6,"temperature",9.59923727777778
2019-06-02,7,"temperature",9.13747147916667
2019-06-02,8,"temperature",8.9006625
2019-06-02,9,"temperature",8.77750336805556
2019-06-03,0.1,"temperature",24.0972309722222
2019-06-03,1,"temperature",24.0437880555556
2019-06-03,1.6,"temperature",23.9958098591549
2019-06-03,2,"temperature",22.8582897916667
2019-06-03,3,"temperature",17.0438922916667
2019-06-03,4,"temperature",12.9439579166667
2019-06-03,5,"temperature",10.7482216666667
2019-06-03,6,"temperature",9.58231169444444
2019-06-03,7,"temperature",9.1301723125
2019-06-03,8,"temperature",8.94239530555556
2019-06-03,9,"temperature",8.86290063194444
2019-06-04,0.1,"temperature",23.2385538888889
2019-06-04,1,"temperature",23.0129677083333
2019-06-04,1.6,"temperature",23.0664097222222
2019-06-04,2,"temperature",22.4068467361111
2019-06-04,3,"temperature",17.1718352083333
2019-06-04,4,"temperature",13.0855711805556
2019-06-04,5,"temperature",10.7931886805556
2019-06-04,6,"temperature",9.40485954166667
2019-06-04,7,"temperature",9.29988372222222
2019-06-04,8,"temperature",9.26989703472222
2019-06-04,9,"temperature",9.24832477083333
2019-06-05,0.1,"temperature",23.1724704166667
2019-06-05,1,"temperature",23.0292965972222
2019-06-05,1.6,"temperature",23.0140709219858
2019-06-05,2,"temperature",22.0095722222222
2019-06-05,3,"temperature",17.3772749305556
2019-06-05,4,"temperature",13.1399545833333
2019-06-05,5,"temperature",10.7942845833333
2019-06-05,6,"temperature",9.48609628472222
2019-06-05,7,"temperature",9.46063059722222
2019-06-05,8,"temperature",9.43556998611111
2019-06-05,9,"temperature",9.41316860416667
2019-06-06,0.1,"temperature",24.2223303472222
2019-06-06,1,"temperature",23.1329930555556
2019-06-06,1.6,"temperature",23.0262430555556
2019-06-06,2,"temperature",21.9994741666667
2019-06-06,3,"temperature",17.4342568055556
2019-06-06,4,"temperature",13.1821913194444
2019-06-06,5,"temperature",10.716641375
2019-06-06,6,"temperature",9.60430232638889
2019-06-06,7,"temperature",9.58325239583333
2019-06-06,8,"temperature",9.55874479861111
2019-06-06,9,"temperature",9.53770172222222
2019-06-07,0.1,"temperature",23.8318746527778
2019-06-07,1,"temperature",23.7391023611111
2019-06-07,1.6,"temperature",23.3007132867133
2019-06-07,2,"temperature",22.0319172916667
2019-06-07,3,"temperature",17.5879842361111
2019-06-07,4,"temperature",13.283569375
2019-06-07,5,"temperature",10.4883995694444
2019-06-07,6,"temperature",9.70480352777778
2019-06-07,7,"temperature",9.69519763888889
2019-06-07,8,"temperature",9.67128673611111
2019-06-07,9,"temperature",9.65071252083333
2019-06-08,0.1,"temperature",22.3926234027778
2019-06-08,1,"temperature",22.3993527777778
2019-06-08,1.6,"temperature",22.7503216783217
2019-06-08,2,"temperature",22.3134205555556
2019-06-08,3,"temperature",17.6203229166667
2019-06-08,4,"temperature",13.3302534027778
2019-06-08,5,"temperature",10.3283645694444
2019-06-08,6,"temperature",9.78725498611111
2019-06-08,7,"temperature",9.78222040277778
2019-06-08,8,"temperature",9.75982938888889
2019-06-08,9,"temperature",9.73924277777778
2019-06-09,0.1,"temperature",21.6769338888889
2019-06-09,1,"temperature",21.566991875
2019-06-09,1.6,"temperature",21.5951666666667
2019-06-09,2,"temperature",21.016190625
2019-06-09,3,"temperature",17.6370551388889
2019-06-09,4,"temperature",13.4142447916667
2019-06-09,5,"temperature",10.1837300972222
2019-06-09,6,"temperature",9.87080890972222
2019-06-09,7,"temperature",9.86576061111111
2019-06-09,8,"temperature",9.84224820833333
2019-06-09,9,"temperature",9.8195739375
2019-06-10,0.1,"temperature",22.0833018055556
2019-06-10,1,"temperature",21.7098649305556
2019-06-10,1.6,"temperature",21.2671205673759
2019-06-10,2,"temperature",20.7811133333333
2019-06-10,3,"temperature",17.6957695138889
2019-06-10,4,"temperature",13.4315209027778
2019-06-10,5,"temperature",10.2410361041667
2019-06-10,6,"temperature",9.94405679166667
2019-06-10,7,"temperature",9.93796563888889
2019-06-10,8,"temperature",9.91477623611111
2019-06-10,9,"temperature",9.891587375
2019-06-11,0.1,"temperature",22.5100851388889
2019-06-11,1,"temperature",21.9977090972222
2019-06-11,1.6,"temperature",21.8772746478873
2019-06-11,2,"temperature",21.1132261805556
2019-06-11,3,"temperature",18.1385922916667
2019-06-11,4,"temperature",13.4395563194444
2019-06-11,5,"temperature",10.2991188472222
2019-06-11,6,"temperature",10.0178533680556
2019-06-11,7,"temperature",10.0119582013889
2019-06-11,8,"temperature",9.98943709722222
2019-06-11,9,"temperature",9.96931384027778
2019-06-12,0.1,"temperature",21.91950875
2019-06-12,1,"temperature",21.6384428472222
2019-06-12,1.6,"temperature",21.490125
2019-06-12,2,"temperature",20.7998940277778
2019-06-12,3,"temperature",17.9178302777778
2019-06-12,4,"temperature",13.5931790972222
2019-06-12,5,"temperature",10.2929451388889
2019-06-12,6,"temperature",10.0930315972222
2019-06-12,7,"temperature",10.0889644444444
2019-06-12,8,"temperature",10.0671736111111
2019-06-12,9,"temperature",10.0467261111111
2019-06-13,0.1,"temperature",21.7671195833333
2019-06-13,1,"temperature",21.5516884027778
2019-06-13,1.6,"temperature",21.5842708333333
2019-06-13,2,"temperature",20.806634375
2019-06-13,3,"temperature",18.1168009027778
2019-06-13,4,"temperature",13.5826268055556
2019-06-13,5,"temperature",10.3386109027778
2019-06-13,6,"temperature",10.1633209027778
2019-06-13,7,"temperature",10.1608735416667
2019-06-13,8,"temperature",10.1395059027778
2019-06-13,9,"temperature",10.1189619444444
2019-06-14,0.1,"temperature",21.5722002777778
2019-06-14,1,"temperature",21.3458690972222
2019-06-14,1.6,"temperature",21.2150489510489
2019-06-14,2,"temperature",20.6421951388889
2019-06-14,3,"temperature",18.293340625
2019-06-14,4,"temperature",13.7067482638889
2019-06-14,5,"temperature",10.4161226388889
2019-06-14,6,"temperature",10.2305208333333
2019-06-14,7,"temperature",10.2275315277778
2019-06-14,8,"temperature",10.2062363888889
2019-06-14,9,"temperature",10.1867671527778
2019-06-15,0.1,"temperature",21.7310461111111
2019-06-15,1,"temperature",21.3773290277778
2019-06-15,1.6,"temperature",21.0727482517483
2019-06-15,2,"temperature",20.7846533333333
2019-06-15,3,"temperature",18.2725510416667
2019-06-15,4,"temperature",13.77205875
2019-06-15,5,"temperature",10.4588154861111
2019-06-15,6,"temperature",10.3057139583333
2019-06-15,7,"temperature",10.30354125
2019-06-15,8,"temperature",10.2831947916667
2019-06-15,9,"temperature",10.2637581944444
2019-06-16,0.1,"temperature",22.744055
2019-06-16,1,"temperature",22.1309598611111
2019-06-16,1.6,"temperature",21.7661748251748
2019-06-16,2,"temperature",20.7778234722222
2019-06-16,3,"temperature",18.4470173611111
2019-06-16,4,"temperature",13.7485540277778
2019-06-16,5,"temperature",10.5023597916667
2019-06-16,6,"temperature",10.3671989583333
2019-06-16,7,"temperature",10.3650806944444
2019-06-16,8,"temperature",10.3432551388889
2019-06-16,9,"temperature",10.3228955555556
2019-06-17,0.1,"temperature",24.0779712408759
2019-06-17,1,"temperature",22.7699759854015
2019-06-17,1.6,"temperature",22.0622374100719
2019-06-17,2,"temperature",21.0670259854015
2019-06-17,3,"temperature",18.413249270073
2019-06-17,4,"temperature",13.8851755474453
2019-06-17,5,"temperature",10.5218324817518
2019-06-17,6,"temperature",10.4132518978102
2019-06-17,7,"temperature",10.4117913138686
2019-06-17,8,"temperature",10.3873024087591
2019-06-17,9,"temperature",10.3565383211679
2019-06-18,0.1,"temperature",24.7443772222222
2019-06-18,1,"temperature",23.1509329166667
2019-06-18,1.6,"temperature",22.238020979021
2019-06-18,2,"temperature",21.2473433333333
2019-06-18,3,"temperature",18.45765625
2019-06-18,4,"temperature",13.8568697222222
2019-06-18,5,"temperature",10.605145625
2019-06-18,6,"temperature",10.4158868055556
2019-06-18,7,"temperature",10.4020856944444
2019-06-18,8,"temperature",10.3630128472222
2019-06-18,9,"temperature",10.2664154166667
2019-06-19,0.1,"temperature",24.543003125
2019-06-19,1,"temperature",23.5307028472222
2019-06-19,1.6,"temperature",22.6909305555556
2019-06-19,2,"temperature",21.4147293055556
2019-06-19,3,"temperature",18.5429134027778
2019-06-19,4,"temperature",13.9091636111111
2019-06-19,5,"temperature",10.7089175694444
2019-06-19,6,"temperature",10.4184041666667
2019-06-19,7,"temperature",10.3872497222222
2019-06-19,8,"temperature",10.3431697916667
2019-06-19,9,"temperature",10.2163230555556
2019-06-20,0.1,"temperature",24.9538101388889
2019-06-20,1,"temperature",24.1556420138889
2019-06-20,1.6,"temperature",22.9633472222222
2019-06-20,2,"temperature",21.6940725694444
2019-06-20,3,"temperature",18.4477025694444
2019-06-20,4,"temperature",13.9666191666667
2019-06-20,5,"temperature",10.8166276388889
2019-06-20,6,"temperature",10.4302097916667
2019-06-20,7,"temperature",10.3805250694444
2019-06-20,8,"temperature",10.3312602083333
2019-06-20,9,"temperature",10.2078820833333
2019-06-21,0.1,"temperature",24.2116147916667
2019-06-21,1,"temperature",24.0065098611111
2019-06-21,1.6,"temperature",23.4293541666667
2019-06-21,2,"temperature",22.4290579166667
2019-06-21,3,"temperature",18.5956265972222
2019-06-21,4,"temperature",13.9715198611111
2019-06-21,5,"temperature",10.8990198611111
2019-06-21,6,"temperature",10.4414413888889
2019-06-21,7,"temperature",10.3689793055556
2019-06-21,8,"temperature",10.301389375
2019-06-21,9,"temperature",10.2052235416667
2019-06-22,0.1,"temperature",23.9902684722222
2019-06-22,1,"temperature",23.5730483333333
2019-06-22,1.6,"temperature",23.5704755244755
2019-06-22,2,"temperature",22.3153350694444
2019-06-22,3,"temperature",18.5653395138889
2019-06-22,4,"temperature",14.0723149305556
2019-06-22,5,"temperature",10.9787129166667
2019-06-22,6,"temperature",10.4519875
2019-06-22,7,"temperature",10.3592167361111
2019-06-22,8,"temperature",10.2836353472222
2019-06-22,9,"temperature",10.1764773611111
2019-06-23,0.1,"temperature",23.7653384027778
2019-06-23,1,"temperature",23.4023386111111
2019-06-23,1.6,"temperature",23.1705
2019-06-23,2,"temperature",22.3860775
2019-06-23,3,"temperature",18.6730029166667
2019-06-23,4,"temperature",14.1448402777778
2019-06-23,5,"temperature",11.006778125
2019-06-23,6,"temperature",10.4586145833333
2019-06-23,7,"temperature",10.3473382638889
2019-06-23,8,"temperature",10.2687354861111
2019-06-23,9,"temperature",10.1626419444444
2019-06-24,0.1,"temperature",24.7071098611111
2019-06-24,1,"temperature",24.1357840972222
2019-06-24,1.6,"temperature",23.6904265734266
2019-06-24,2,"temperature",22.4434495833333
2019-06-24,3,"temperature",18.7543930555556
2019-06-24,4,"temperature",14.2007775
2019-06-24,5,"temperature",11.0962161111111
2019-06-24,6,"temperature",10.4704347916667
2019-06-24,7,"temperature",10.3451620138889
2019-06-24,8,"temperature",10.2499570833333
2019-06-24,9,"temperature",10.1602282638889
2019-06-25,0.1,"temperature",26.1452300694444
2019-06-25,1,"temperature",24.9467728472222
2019-06-25,1.6,"temperature",24.0251901408451
2019-06-25,2,"temperature",22.6536031944444
2019-06-25,3,"temperature",18.8235236805556
2019-06-25,4,"temperature",14.2319250694444
2019-06-25,5,"temperature",11.1863410416667
2019-06-25,6,"temperature",10.4823350694444
2019-06-25,7,"temperature",10.3483480555556
2019-06-25,8,"temperature",10.2472010416667
2019-06-25,9,"temperature",10.1557277083333
2019-06-26,0.1,"temperature",26.4757204166667
2019-06-26,1,"temperature",25.2815318055556
2019-06-26,1.6,"temperature",24.5337272727273
2019-06-26,2,"temperature",22.8712002777778
2019-06-26,3,"temperature",18.8637223611111
2019-06-26,4,"temperature",14.3199502777778
2019-06-26,5,"temperature",11.2638684027778
2019-06-26,6,"temperature",10.5103300694444
2019-06-26,7,"temperature",10.3404725694444
2019-06-26,8,"temperature",10.2490810416667
2019-06-26,9,"temperature",10.1630445138889
2019-06-27,0.1,"temperature",26.5801460416667
2019-06-27,1,"temperature",25.7268867361111
2019-06-27,1.6,"temperature",25.0709861111111
2019-06-27,2,"temperature",23.0762603472222
2019-06-27,3,"temperature",19.0117448611111
2019-06-27,4,"temperature",14.3667745138889
2019-06-27,5,"temperature",11.2964977083333
2019-06-27,6,"temperature",10.5273480555556
2019-06-27,7,"temperature",10.3465713888889
2019-06-27,8,"temperature",10.2633303472222
2019-06-27,9,"temperature",10.1742613888889
2019-06-28,0.1,"temperature",27.2181977777778
2019-06-28,1,"temperature",26.2547323611111
2019-06-28,1.6,"temperature",25.3144825174825
2019-06-28,2,"temperature",23.4335030555556
2019-06-28,3,"temperature",19.0396270833333
2019-06-28,4,"temperature",14.4218429166667
2019-06-28,5,"temperature",11.3841929166667
2019-06-28,6,"temperature",10.5440709027778
2019-06-28,7,"temperature",10.3471925
2019-06-28,8,"temperature",10.2433840277778
2019-06-28,9,"temperature",10.1627763888889
2019-06-29,0.1,"temperature",27.131358125
2019-06-29,1,"temperature",26.5798230555556
2019-06-29,1.6,"temperature",26.0791818181818
2019-06-29,2,"temperature",23.6593806944444
2019-06-29,3,"temperature",19.1268766666667
2019-06-29,4,"temperature",14.4818859722222
2019-06-29,5,"temperature",11.4579111805556
2019-06-29,6,"temperature",10.5665313194444
2019-06-29,7,"temperature",10.3540266666667
2019-06-29,8,"temperature",10.2492440972222
2019-06-29,9,"temperature",10.1635959722222
2019-06-30,0.1,"temperature",27.4103645833333
2019-06-30,1,"temperature",26.5665857638889
2019-06-30,1.6,"temperature",25.9305347222222
2019-06-30,2,"temperature",23.814510625
2019-06-30,3,"temperature",19.2138336111111
2019-06-30,4,"temperature",14.4921413194444
2019-06-30,5,"temperature",11.5146905555556
2019-06-30,6,"temperature",10.5958525
2019-06-30,7,"temperature",10.3689849305556
2019-06-30,8,"temperature",10.2715984722222
2019-06-30,9,"temperature",10.1783901388889
2019-07-01,0.1,"temperature",27.9675123611111
2019-07-01,1,"temperature",26.8714154861111
2019-07-01,1.6,"temperature",26.1470416666667
2019-07-01,2,"temperature",24.1335029166667
2019-07-01,3,"temperature",19.1935158333333
2019-07-01,4,"temperature",14.5485518055556
2019-07-01,5,"temperature",11.5242269444444
2019-07-01,6,"temperature",10.6095441666667
2019-07-01,7,"temperature",10.3691058333333
2019-07-01,8,"temperature",10.2667134722222
2019-07-01,9,"temperature",10.1553699305556
2019-07-02,0.1,"temperature",27.306308125
2019-07-02,1,"temperature",26.8565479861111
2019-07-02,1.6,"temperature",26.5938811188811
2019-07-02,2,"temperature",24.3761334027778
2019-07-02,3,"temperature",19.3844992361111
2019-07-02,4,"temperature",14.6207048611111
2019-07-02,5,"temperature",11.5904128472222
2019-07-02,6,"temperature",10.63628875
2019-07-02,7,"temperature",10.3776174305556
2019-07-02,8,"temperature",10.2583535416667
2019-07-02,9,"temperature",10.168500625
2019-07-03,0.1,"temperature",27.6138480555556
2019-07-03,1,"temperature",26.4718302083333
2019-07-03,1.6,"temperature",26.356875
2019-07-03,2,"temperature",25.1631352083333
2019-07-03,3,"temperature",19.3618284722222
2019-07-03,4,"temperature",14.6604563888889
2019-07-03,5,"temperature",11.6786963194444
2019-07-03,6,"temperature",10.6729147222222
2019-07-03,7,"temperature",10.4138222222222
2019-07-03,8,"temperature",10.2880234722222
2019-07-03,9,"temperature",10.1672015972222
2019-07-04,0.1,"temperature",27.4656124305556
2019-07-04,1,"temperature",26.831471875
2019-07-04,1.6,"temperature",26.2811608391608
2019-07-04,2,"temperature",24.4721315972222
